Matrice de transition pour le 2021-03-01
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek  Evere  Forest (Bruxelles-Capitale)  Ganshoren  Ixelles  Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Saint-Gilles                   0.000000   0.000000               0.000000    0.00000       0.00  0.000000                     0.000000       0.00  0.000000  0.000         0.0              0.000000      0.933333               0.000000    0.000000  0.000000                  0.0              0.000000             0.000000
Saint-Josse-ten-Noode          0.000000   0.000000               0.000000    0.00000       0.00  0.000000                     0.000000       0.00  0.000000  0.000         0.0              0.000000      0.000000               0.842105    0.000000  0.000000                  0.0              0.000000             0.000000
Schaerbeek                     0.000000   0.000000               0.000000    0.00000       0.00  0.000000                     0.000000       0.00  0.000000  0.000         0.0              0.000000      0.000000               0.000000    1.011111  0.000000                  0.0              0.000000             0.000000
Uccle                          0.000000   0.000000               0.000000    0.00000       0.00  0.000000                     0.000000       0.00  0.000000  0.000         0.0              0.000000      0.000000               0.000000    0.000000  1.212121                  0.0              0.000000             0.000000
Watermael-Boitsfort            0.000000   0.000000               0.000000    0.00000       0.00  0.000000                     0.000000       0.00  0.000000  0.000         0.0              0.000000      0.000000               0.000000    0.000000  0.000000                  1.2              0.000000             0.000000
Woluwe-Saint-Lambert           0.000000   0.000000               0.000000    0.00000       0.00  0.000000                     0.000000       0.00  0.000000  0.000         0.0              0.000000      0.000000               0.000000    0.000000  0.000000                  0.0              1.206897             0.000000
Woluwe-Saint-Pierre            0.000000   0.000000               0.000000    0.00000       0.00  0.000000                     0.000000       0.00  0.000000  0.000         0.0              0.000000      0.000000               0.000000    0.000000  0.000000                  0.0              0.000000             0.689655

Matrice de transition pour le 2021-03-24
                             Anderlecht  Auderghem  Berchem-Sainte-Agathe  Bruxelles  Etterbeek     Evere  Forest (Bruxelles-Capitale)  Ganshoren   Ixelles     Jette  Koekelberg  Molenbeek-Saint-Jean  Saint-Gilles  Saint-Josse-ten-Noode  Schaerbeek  Uccle  Watermael-Boitsfort  Woluwe-Saint-Lambert  Woluwe-Saint-Pierre
Anderlecht                     0.861538   0.000000               0.000000   0.000000   0.000000  0.000000                          0.0       0.00  0.000000  0.000000    0.000000              0.000000      0.000000                  0.000    0.000000    0.0             0.000000                   0.0                 0.00
Auderghem                      0.000000   1.173913               0.000000   0.000000   0.000000  0.000000                          0.0       0.00  0.000000  0.000000    0.000000              0.000000      0.000000                  0.000    0.000000    0.0             0.000000                   0.0                 0.00
Berchem-Sainte-Agathe          0.000000   0.000000               1.052632   0.000000   0.000000  0.000000                          0.0       0.00  0.000000  0.000000    0.000000              0.000000      0.000000                  0.000    0.000000    0.0             0.000000                   0.0                 0.00
Bruxelles                      0.000000   0.000000               0.000000   1.166667   0.000000  0.000000                          0.0       0.00  0.000000  0.000000    0.000000              0.000000      0.000000                  0.000    0.000000    0.0             0.000000                   0.0                 0.00
